0,artifactUrl,attributions,author,concepts,contentType,createdBy,description,downloadUrl,gradeLevel,identifier,keywords,language,name,objectType,status,subject,variants,content_type,duration,title,title_lan,title_lan_confidence,
,https://www.youtube.com/watch?v=gwb3A8NpSug,,,,Resource,f79637f0-2c24-42ca-84b8-fc0d8190a392,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251467391406080015348/adding-input-tools-on-google_1527673454385_do_31251467391406080015348_1.0.ecar,[Other],do_31251467391406080015348,,[English],Adding Input tools on google,Content,Live,English,"{u'spine': {u'size': 42162.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251467391406080015348/adding-input-tools-on-google_1527673454498_do_31251467391406080015348_1.0_spine.ecar'}}",youtube,0:01:24,Adding Google Input Tools on Chrome,en,1,
,https://www.youtube.com/watch?v=-8Qm5mFVM_w,,,,Resource,f79637f0-2c24-42ca-84b8-fc0d8190a392,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251470240602521625376/adding-math-expressions-formula-on-the-slide_1527677235392_do_31251470240602521625376_1.0.ecar,[Other],do_31251470240602521625376,,[English],Adding Math Expressions Formula on the slide,Content,Live,Mathematics,"{u'spine': {u'size': 37627.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251470240602521625376/adding-math-expressions-formula-on-the-slide_1527677235466_do_31251470240602521625376_1.0_spine.ecar'}}",youtube,0:01:11,Adding Math Expressions Formula on the slide,en,1,
,https://youtu.be/UqBuFVy0THQ,,,[C213],Resource,2defd89a-5ed9-4ced-8efd-9fabeebe0f03,Ascending order - Video,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31233938749564518411025/ascending-order-video_1506334446444_do_31233938749564518411025_1.0.ecar,[Class 2],do_31233938749564518411025,"[Ascending, Worksheet]",[English],Ascending order - Video,Content,Live,Mathematics,"{u'spine': {u'size': 11228.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31233938749564518411025/ascending-order-video_1506334446522_do_31233938749564518411025_1.0_spine.ecar'}}",youtube,0:20:50,1 G2T1 Maths Video 18A Ascendingorder 2017 18,en,1,
,https://www.youtube.com/watch?v=25BLJJGBK_Q,,,,Resource,d95eaaf7-9503-48ea-8625-60443d6ccea5,poem,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491740984934415645/chap-13_marigold_english_topsy-turvy-land_1525849053805_do_31249491740984934415645_1.0.ecar,[Class 5],do_31249491740984934415645,"[topsy turvy land, Story]",[English],chap 13_marigold_english_Topsy turvy land,Content,Live,English,"{u'spine': {u'size': 92579.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491740984934415645/chap-13_marigold_english_topsy-turvy-land_1525849053915_do_31249491740984934415645_1.0_spine.ecar'}}",youtube,0:03:13,topsy turvy land class v Marigold,en,1,
,https://www.youtube.com/watch?v=2ufQFp9Q_oE,,,,Resource,d95eaaf7-9503-48ea-8625-60443d6ccea5,story,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491764056064015646/chap-14_marigold_english_gullivers-travells_1525849115522_do_31249491764056064015646_1.0.ecar,[Class 5],do_31249491764056064015646,"[travels, Story]",[English],chap 14_marigold_english_Gullivers Travells,Content,Live,English,"{u'spine': {u'size': 92577.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491764056064015646/chap-14_marigold_english_gullivers-travells_1525849115654_do_31249491764056064015646_1.0_spine.ecar'}}",youtube,0:03:41,"Ch 7.1 Gulliver's Travels (Marigold, Chapter 7, Grade 5, CBSE) Easy Hindi Explanation",en,1,
,https://www.youtube.com/watch?v=_CEL_pxqnhg,,,,Resource,d95eaaf7-9503-48ea-8625-60443d6ccea5,poem,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491798454272015649/chap-15_marigold_english_nobodys-friend_1525849280405_do_31249491798454272015649_2.0.ecar,[Class 5],do_31249491798454272015649,"[sweets, nobody's friend, Learning / Study material]",[English],chap 15_marigold_english_nobody's friend,Content,Live,English,"{u'spine': {u'size': 92651.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491798454272015649/chap-15_marigold_english_nobodys-friend_1525849280515_do_31249491798454272015649_2.0_spine.ecar'}}",youtube,0:03:31,Nobody's friend - CBSE Class V English Poem,en,1,
,https://www.youtube.com/watch?v=jyA0ir8TzSo,,,,Resource,d95eaaf7-9503-48ea-8625-60443d6ccea5,story,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491481518080025654/chap-6_marigold_english_robinson-crusoe_1525848649887_do_31249491481518080025654_1.0.ecar,[Class 5],do_31249491481518080025654,"[foot, Story]",[English],chap 6_marigold_english_Robinson Crusoe,Content,Live,English,"{u'spine': {u'size': 92570.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491481518080025654/chap-6_marigold_english_robinson-crusoe_1525848650006_do_31249491481518080025654_1.0_spine.ecar'}}",youtube,0:03:08,"Ch 3.1 Robinson Crusoe Discovers a foot print (Marigold, Grade 5, CBSE) Easy Hindi Explanation",en,0.9873734117,
,https://www.youtube.com/watch?v=zBrQuSc69FM&feature=youtu.be,,,,Resource,9bb1bff9-0ecd-462d-9edc-834417d7fb1a,"AAYTAN , VOLUME",https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491023798272015624/chapter-11_aao-samjhe-vigyan_science_1531299117798_do_31249491023798272015624_1.0.ecar,[Class 6],do_31249491023798272015624,"[AAYTAN, VOLUME, Story]",[English],CHAPTER-11_AAO SAMJHE VIGYAN_SCIENCE,Content,Live,Physics,"{u'spine': {u'size': 73821.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31249491023798272015624/chapter-11_aao-samjhe-vigyan_science_1531299117908_do_31249491023798272015624_1.0_spine.ecar'}}",youtube,0:10:56,Maths - How to calculate Volume of a Cuboid - Hindi,en,1,
,https://www.youtube.com/watch?v=Pxny_KkjFcM&feature=youtu.be&t=11,,,,Resource,9bb1bff9-0ecd-462d-9edc-834417d7fb1a,maapan measurement,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3125015210545315842677/chapter-11_aao-samjhe-vigyan_science_1526066518822_do_3125015210545315842677_1.0.ecar,[Class 6],do_3125015210545315842677,"[maapan, measurement, Story]",[English],CHAPTER-11_AAO SAMJHE VIGYAN_SCIENCE,Content,Live,Physics,"{u'spine': {u'size': 73846.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3125015210545315842677/chapter-11_aao-samjhe-vigyan_science_1526066518922_do_3125015210545315842677_1.0_spine.ecar'}}",youtube,0:10:20,Measurement ( मापन ) - feel of millimeter Part -1,en,1,
,https://www.youtube.com/watch?v=zBrQuSc69FM&feature=youtu.be,,,,Resource,9bb1bff9-0ecd-462d-9edc-834417d7fb1a,volume of cuboid,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3125015287719034882686/chapter-11_aao-samjhe-vigyan_science_1526066471062_do_3125015287719034882686_1.0.ecar,[Class 6],do_3125015287719034882686,"[volume of cuboid, Story]",[English],CHAPTER-11_AAO SAMJHE VIGYAN_SCIENCE,Content,Live,Physics,"{u'spine': {u'size': 73837.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3125015287719034882686/chapter-11_aao-samjhe-vigyan_science_1526066471197_do_3125015287719034882686_1.0_spine.ecar'}}",youtube,0:10:56,Maths - How to calculate Volume of a Cuboid - Hindi,en,1,
,http://www.youtube.com/watch?v=UwEGIuyhDHI,,,,Resource,9bb1bff9-0ecd-462d-9edc-834417d7fb1a,cenrifugal force,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3125015327271895041702/chapter-12_aao-samjhe-vigyan_science_1526066436627_do_3125015327271895041702_1.0.ecar,[Class 6],do_3125015327271895041702,"[centrifugal force, abhikendriya bal, Story]",[English],CHAPTER-12_AAO SAMJHE VIGYAN_SCIENCE,Content,Live,Physics,"{u'spine': {u'size': 73832.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3125015327271895041702/chapter-12_aao-samjhe-vigyan_science_1526066436721_do_3125015327271895041702_1.0_spine.ecar'}}",youtube,0:02:37,BOTTLE CENTRIFUGE - HINDI - Separate Kerosene from Color Water!,en,1,
,https://www.youtube.com/watch?v=nKvsD2QsaGE&feature=youtu.be,,,,Resource,7a136ce9-12f6-4c9c-a0d4-ceb7fe4cfe27,To find the factors.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124881886442864641721/chapter10_apvartya_maths_1525481600838_do_3124881886442864641721_1.0.ecar,[Class 6],do_3124881886442864641721,"[Factors, apvartya, Story]",[English],Chapter10_Apvartya_Maths,Content,Live,Mathematics,"{u'spine': {u'size': 92592.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124881886442864641721/chapter10_apvartya_maths_1525481600963_do_3124881886442864641721_1.0_spine.ecar'}}",youtube,0:04:05,Factors Part 2 (Hindi)-गुणनखंड 2,en,0.9278118014,
,https://www.youtube.com/watch?v=G6G0ph-0Q8c&feature=youtu.be,,,,Resource,7a136ce9-12f6-4c9c-a0d4-ceb7fe4cfe27,To find percentage.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124881936299868162664/chapter12_pratishatata_maths_1525481707572_do_3124881936299868162664_1.0.ecar,[Class 6],do_3124881936299868162664,"[Pratishatata, Percentage, Story]",[English],Chapter12_Pratishatata_Maths,Content,Live,Mathematics,"{u'spine': {u'size': 92595.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124881936299868162664/chapter12_pratishatata_maths_1525481707707_do_3124881936299868162664_1.0_spine.ecar'}}",youtube,0:04:26,Maths What Is Percentage  (प्रतिशत का अर्थ)    Percentage  - Part 1 Hindi,en,0.8301452398,
,https://www.youtube.com/watch?v=y6YVSiFblsc&feature=youtu.be,,,,Resource,7a136ce9-12f6-4c9c-a0d4-ceb7fe4cfe27,Symmetry,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124882524710666242667/chapter15_sammitata_maths_1525481840213_do_3124882524710666242667_1.0.ecar,[Class 6],do_3124882524710666242667,"[Symmetry, symmetric things, Story]",[English],Chapter15_Sammitata_Maths,Content,Live,Mathematics,"{u'spine': {u'size': 92586.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124882524710666242667/chapter15_sammitata_maths_1525481840332_do_3124882524710666242667_1.0_spine.ecar'}}",youtube,0:05:16,Class 6 Ganit  Chapter Symmetry -  Symmetry - Math in Hindi Medium,en,1,
,https://www.youtube.com/watch?v=FUSc_jpYczs&t=113s,,,,Resource,7a136ce9-12f6-4c9c-a0d4-ceb7fe4cfe27,Representation of Whole number on number line.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124882655067504641723/chapter2_poorn-sankhya_maths_1525481086936_do_3124882655067504641723_1.0.ecar,[Class 6],do_3124882655067504641723,"[Whole Nummber, Poorn sankhya, Story]",[English],Chapter2_poorn Sankhya_Maths,Content,Live,Mathematics,"{u'spine': {u'size': 92613.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124882655067504641723/chapter2_poorn-sankhya_maths_1525481087058_do_3124882655067504641723_1.0_spine.ecar'}}",youtube,0:04:11,Simple Math in Hindi - Whole Numbers( पूर्ण संख्या),en,0.9199936986,
,https://www.youtube.com/watch?v=PAK6UbvHjfI&feature=youtu.be,,,,Resource,7a136ce9-12f6-4c9c-a0d4-ceb7fe4cfe27,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124882801385144321728/chapter4_sankhyiki_maths_1525481323047_do_3124882801385144321728_1.0.ecar,[Class 6],do_3124882801385144321728,"[sankhyiki, statistics, Story]",[English],Chapter4_Sankhyiki_maths,Content,Live,Mathematics,"{u'spine': {u'size': 92577.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3124882801385144321728/chapter4_sankhyiki_maths_1525481323161_do_3124882801385144321728_1.0_spine.ecar'}}",youtube,0:05:01,Meaning and Importance of Statistics,en,1,
,https://www.youtube.com/watch?v=TO5RCuF8jEc,,,,Resource,f79637f0-2c24-42ca-84b8-fc0d8190a392,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251472741851955215477/creating-a-collection-on-ekstep_1527676813668_do_31251472741851955215477_1.0.ecar,[Other],do_31251472741851955215477,,[English],creating a collection on Ekstep,Content,Live,English,"{u'spine': {u'size': 8123.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251472741851955215477/creating-a-collection-on-ekstep_1527676813771_do_31251472741851955215477_1.0_spine.ecar'}}",youtube,0:05:27,Creating a Collection on EkStep Portal,en,1,
,https://www.youtube.com/watch?v=mGWHNNCkiy8,,,,Resource,f79637f0-2c24-42ca-84b8-fc0d8190a392,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251471258944307215430/creating-mcq-general-question_1527677150349_do_31251471258944307215430_1.0.ecar,[Other],do_31251471258944307215430,,[English],Creating MCQ General Question,Content,Live,English,"{u'spine': {u'size': 8129.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251471258944307215430/creating-mcq-general-question_1527677150438_do_31251471258944307215430_1.0_spine.ecar'}}",youtube,0:03:55,Creating an MCQ General Question,en,1,
,https://www.youtube.com/watch?v=aG_bs4HOE_A,,,,Resource,f79637f0-2c24-42ca-84b8-fc0d8190a392,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251470360807833615409/creating-mcq-on-diksha_1527677186306_do_31251470360807833615409_1.0.ecar,[Other],do_31251470360807833615409,,[English],Creating MCQ on Diksha,Content,Live,English,"{u'spine': {u'size': 8122.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251470360807833615409/creating-mcq-on-diksha_1527677186430_do_31251470360807833615409_1.0_spine.ecar'}}",youtube,0:04:41,Creating MCQ on DIKSHA,en,0.9649097323,
,https://www.youtube.com/watch?v=f-fRk7J-adw,,,,Resource,f79637f0-2c24-42ca-84b8-fc0d8190a392,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251471501275136025399/creating-multiple-choice-questions-mcqs_1527677113704_do_31251471501275136025399_1.0.ecar,[Other],do_31251471501275136025399,,[English],Creating Multiple Choice Questions MCQs,Content,Live,English,"{u'spine': {u'size': 8133.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251471501275136025399/creating-multiple-choice-questions-mcqs_1527677113810_do_31251471501275136025399_1.0_spine.ecar'}}",youtube,0:03:06,Creating Multiple Choice Questions   MCQs,en,1,
[Other],https://www.youtube.com/embed/ypxU42bbqWw?autoplay=1&enablejsapi=1,[British Council],Deepali Dharmaraj,"[LO45, LO47, LO46, LO41, LO3]",Resource,7bac17ee-cafa-40db-bdfe-3fbc7b3439b1,This course will help you to develop your students' reading skills. Watch this introductory film to find out about the video series.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123222514196398082677/developing-reading-skills-intro-video-1_1530899027965_do_3123222514196398082677_7.0.ecar,"[Class 8, Class 9, Class 10, Class 11, Class 12]",do_3123222514196398082677,"[CPD, Reading, Planning lessons and courses, Knowing the subject, Story]",[English],Developing reading skills: intro - video 1,Content,Live,English,"{u'spine': {u'size': 94622.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123222514196398082677/developing-reading-skills-intro-video-1_1530899028128_do_3123222514196398082677_7.0_spine.ecar'}}",youtube,0:00:46,Introduction,en,0.91015625,
,https://www.youtube.com/watch?v=soFjIEknPwM&index=7&list=PLUwf3cy5FZzj28BOO54tOqqMX3-N-ju88,[British Council],,"[LO3, LO45, LO46, LO47]",Resource,7bac17ee-cafa-40db-bdfe-3fbc7b3439b1,This video shows you how to help learners practise the skills of speaking and writing after they have read a text.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123497108761231361146/developing-reading-skills-post-reading-video_1530899908346_do_3123497108761231361146_2.0.ecar,"[Class 9, Class 10, Class 11, Class 12]",do_3123497108761231361146,"[CPD, Reading, Planning lessons and courses, Knowing the subject, Story]",[English],Developing reading skills: post-reading - video,Content,Live,English,"{u'spine': {u'size': 94606.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123497108761231361146/developing-reading-skills-post-reading-video_1530899908419_do_3123497108761231361146_2.0_spine.ecar'}}",youtube,0:06:50,How to do a reading lesson:  post-reading,en,1,
,https://www.youtube.com/watch?v=eSsBRPIo628&index=4&list=PLUwf3cy5FZzj28BOO54tOqqMX3-N-ju88,[British Council],,"[LO45, LO3, LO46, LO47]",Resource,7bac17ee-cafa-40db-bdfe-3fbc7b3439b1,This video explores the concept of 'pre-reading activities'. It suggests some activities to introduce new words and to help learners think about the topic of the text they are going to read.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123496836465541122124/developing-reading-skills-pre-reading-video_1530899882716_do_3123496836465541122124_2.0.ecar,"[Class 9, Class 10, Class 11, Class 12]",do_3123496836465541122124,"[CPD, Reading, Planning lessons and courses, Knowing the subject, Micro practice videos]",[English],Developing reading skills: pre-reading - video,Content,Live,English,"{u'spine': {u'size': 94654.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123496836465541122124/developing-reading-skills-pre-reading-video_1530899882800_do_3123496836465541122124_2.0_spine.ecar'}}",youtube,0:05:41,How to do a reading lesson: pre-reading,en,1,
,https://www.youtube.com/watch?v=TKjKE9scZNA&index=6&list=PLUwf3cy5FZzj28BOO54tOqqMX3-N-ju88,[British Council],,"[LO45, LO47, LO3, LO46]",Resource,7bac17ee-cafa-40db-bdfe-3fbc7b3439b1,This video shows you some ways to develop students' skills in finding specific information in a text.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123497089469480961144/developing-reading-skills-scanning-video_1530899900947_do_3123497089469480961144_2.0.ecar,"[Class 9, Class 10, Class 11, Class 12]",do_3123497089469480961144,"[CPD, Reading, Planning lessons and courses, Knowing the subject, Story]",[English],Developing reading skills: scanning - video,Content,Live,English,"{u'spine': {u'size': 94591.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123497089469480961144/developing-reading-skills-scanning-video_1530899901056_do_3123497089469480961144_2.0_spine.ecar'}}",youtube,0:04:22,How to do a reading lesson:  scanning,en,1,
,https://www.youtube.com/watch?v=um9uCP7IvN0&index=5&list=PLUwf3cy5FZzj28BOO54tOqqMX3-N-ju88,[British Council],,"[LO45, LO46, LO47, LO3]",Resource,7bac17ee-cafa-40db-bdfe-3fbc7b3439b1,This video introduces some techniques to help your learners get the main idea of the text they are reading.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123497199347220481152/developing-reading-skills-skimming-video_1530899912146_do_3123497199347220481152_2.0.ecar,"[Class 9, Class 10, Class 11, Class 12]",do_3123497199347220481152,"[CPD, Reading, Planning lessons and courses, Knowing the subject, Story]",[English],Developing reading skills: skimming - video,Content,Live,English,"{u'spine': {u'size': 94602.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123497199347220481152/developing-reading-skills-skimming-video_1530899912236_do_3123497199347220481152_2.0_spine.ecar'}}",youtube,0:04:53,How to do a reading lesson:  skimming,en,1,
,https://www.youtube.com/watch?v=wSwxQWlZ9CY&list=PLUwf3cy5FZzj28BOO54tOqqMX3-N-ju88&index=3,[British Council],,"[LO47, LO3, LO46, LO45]",Resource,7bac17ee-cafa-40db-bdfe-3fbc7b3439b1,This video introduces the idea of 'warmers' and gives two suggestions for warmer activities to use with your learners before a reading lesson.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123497027643555842143/developing-reading-skills-warmers-video_1530899893384_do_3123497027643555842143_2.0.ecar,"[Class 9, Class 10, Class 11, Class 12]",do_3123497027643555842143,"[CPD, Reading, Planning lessons and courses, Knowing the subject, Story]",[English],Developing reading skills: warmers - video,Content,Live,English,"{u'spine': {u'size': 94617.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_3123497027643555842143/developing-reading-skills-warmers-video_1530899893478_do_3123497027643555842143_2.0_spine.ecar'}}",youtube,0:05:58,How to do a reading lesson:  warmer,en,1,
,https://www.youtube.com/watch?v=MlLbCT6Tuks,,,,Resource,f79637f0-2c24-42ca-84b8-fc0d8190a392,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251471766446080015439/how-to-create-fill-in-the-blanks-sentence-number-question_1527677026716_do_31251471766446080015439_1.0.ecar,[Other],do_31251471766446080015439,,[English],How to Create Fill in the Blanks sentence number question,Content,Live,English,"{u'spine': {u'size': 8142.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251471766446080015439/how-to-create-fill-in-the-blanks-sentence-number-question_1527677026808_do_31251471766446080015439_1.0_spine.ecar'}}",youtube,0:04:02,How To Create Fill In the Blank   Sentence   Number Answer Question,en,1,
,https://www.youtube.com/watch?v=99lyBLEPTNY,,,,Resource,f79637f0-2c24-42ca-84b8-fc0d8190a392,,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251472343491379215463/how-to-create-match-the-following_1527676919135_do_31251472343491379215463_1.0.ecar,[Other],do_31251472343491379215463,,[English],how to create match the following,Content,Live,English,"{u'spine': {u'size': 8128.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31251472343491379215463/how-to-create-match-the-following_1527676919277_do_31251472343491379215463_1.0_spine.ecar'}}",youtube,0:05:30,How To Create - Match The Following - Sorting Question,en,1,
,https://www.youtube.com/watch?v=Okfhe70selQ,[© British Council],,[DED20600],Resource,52104664-bdb1-470a-a486-e027fbac91e4,Listen to this podcast and complete the accompanying worksheet.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248129141805056011753/podcast-activities-to-motivate_1523597762789_do_31248129141805056011753_1.0.ecar,[Other],do_31248129141805056011753,"[Planning lessons and courses, Managing the lesson , Teaching English Radio India , Understanding learners, Learning / Study material]",[English],Podcast: Activities to motivate,Content,Live,English,"{u'spine': {u'size': 195077.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248129141805056011753/podcast-activities-to-motivate_1523597762892_do_31248129141805056011753_1.0_spine.ecar'}}",youtube,0:15:09,TERIndia | Programme 8: Activities to motivate,en,0.8612739444,
,https://www.youtube.com/watch?v=cVzVePa9_1w,[© British Council],,[DED20600],Resource,52104664-bdb1-470a-a486-e027fbac91e4,Listen to this podcast and complete the accompanying worksheet.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312461529809920000213259/podcast-changing-our-teaching_1523597801130_do_312461529809920000213259_3.0.ecar,[Other],do_312461529809920000213259,"[Teaching English Radio India, Understanding educational policies and practice, Learning / Study material]",[English],Podcast: Changing our teaching,Content,Live,English,"{u'spine': {u'size': 195139.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_312461529809920000213259/podcast-changing-our-teaching_1523597801255_do_312461529809920000213259_3.0_spine.ecar'}}",youtube,0:15:09,TERIndia | Programme 1: Changing our teaching,en,0.9878374338,
,https://www.youtube.com/watch?v=ZqDgFmuVBz0,[© British Council],,"[DED20600, DED10500]",Resource,52104664-bdb1-470a-a486-e027fbac91e4,Listen to this podcast and complete the accompanying worksheet.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248128755053363211750/podcast-developing-teachers-english_1523597741716_do_31248128755053363211750_1.0.ecar,[Other],do_31248128755053363211750,"[Knowing the subject, Teaching English Radio India, Learning / Study material]",[English],Podcast: Developing teachers’ English,Content,Live,English,"{u'spine': {u'size': 195052.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248128755053363211750/podcast-developing-teachers-english_1523597741848_do_31248128755053363211750_1.0_spine.ecar'}}",youtube,0:15:09,TERIndia | Programme 5: Developing teachers’ English,en,0.949341774,
,https://www.youtube.com/watch?v=MTdqjI1zJk0,[© British Council],,[DED20600],Resource,52104664-bdb1-470a-a486-e027fbac91e4,Listen to this podcast and complete the accompanying worksheet.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248131685462835221816/podcast-flexible-activities_1523598669860_do_31248131685462835221816_1.0.ecar,[Other],do_31248131685462835221816,"[Planning lessons and courses , Managing the lesson , Teaching English Radio India , Learning / Study material]",[English],Podcast: Flexible activities,Content,Live,English,"{u'spine': {u'size': 195062.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248131685462835221816/podcast-flexible-activities_1523598669992_do_31248131685462835221816_1.0_spine.ecar'}}",youtube,0:15:09,TERIndia | Programme 12: Flexible activities,en,0.8319041729,
,https://www.youtube.com/watch?v=lF4yz_8OaXs,[© British Council],,[DED20600],Resource,52104664-bdb1-470a-a486-e027fbac91e4,Listen to this podcast and complete the accompanying worksheet.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248128629256192011749/podcast-pair-and-group-work_1523597734326_do_31248128629256192011749_1.0.ecar,[Other],do_31248128629256192011749,"[Planning lessons and courses, Understanding learners, Managing the lesson , Teaching English Radio India, Learning / Study material]",[English],Podcast: Pair and group work,Content,Live,English,"{u'spine': {u'size': 195073.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248128629256192011749/podcast-pair-and-group-work_1523597734504_do_31248128629256192011749_1.0_spine.ecar'}}",youtube,0:15:09,TERIndia | Programme 3: Pair and group work,en,1,
,https://www.youtube.com/watch?v=ZEWsoohZirQ,[© British Council],,[DED20600],Resource,52104664-bdb1-470a-a486-e027fbac91e4,Listen to this podcast and complete the accompanying worksheet.,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248089111564288011736/podcast-pair-work-a-classroom-visit_1523597725719_do_31248089111564288011736_1.0.ecar,[Other],do_31248089111564288011736,"[Planning lessons and courses, Understanding learners, Managing the lesson, Teaching English Radio India, Learning / Study material]",[English],Podcast: Pair work - a classroom visit,Content,Live,English,"{u'spine': {u'size': 195081.0, u'ecarUrl': u'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31248089111564288011736/podcast-pair-work-a-classroom-visit_1523597725891_do_31248089111564288011736_1.0_spine.ecar'}}",youtube,0:15:09,TERIndia | Programme 4: Pair work – a classroom visit,en,1,
